build,computer.platform,date,time,subject,blockcode,trialcode,latency,response,expressions.nr_targettrials_AX,expressions.nr_nontargettrials_AY,expressions.nr_nontargettrials_BX,expressions.nr_nontargettrials_BY,expressions.phase1trials,expressions.phase3trials,blocknum,trialnum,values.counttrials,values.trialtype,values.phase,values.cue,values.distractor1,values.distractor2,values.probe,stimulusitem1,correct
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,217,66,1,1,A,M,R,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,218,66,1,1,A,M,R,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,395,2,175,25,25,25,100,150,22,219,67,1,1,A,Z,C,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,220,67,1,1,A,Z,C,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,221,67,4,1,A,Z,C,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BY,554,3,175,25,25,25,100,150,22,222,68,4,1,S,B,Z,N,S,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,223,68,4,1,S,B,Z,N,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,224,68,1,1,S,B,Z,N,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,563,2,175,25,25,25,100,150,22,225,69,1,1,A,L,H,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,226,69,1,1,A,L,H,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,227,69,1,1,A,L,H,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,362,2,175,25,25,25,100,150,22,228,70,1,1,A,C,L,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,229,70,1,1,A,C,L,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,230,70,4,1,A,C,L,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BY,420,3,175,25,25,25,100,150,22,231,71,4,1,B,N,L,R,B,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,232,71,4,1,B,N,L,R,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,233,71,1,1,B,N,L,R,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,400,2,175,25,25,25,100,150,22,234,72,1,1,A,T,D,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,235,72,1,1,A,T,D,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,236,72,1,1,A,T,D,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,273,2,175,25,25,25,100,150,22,237,73,1,1,A,R,V,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,238,73,1,1,A,R,V,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,239,73,1,1,A,R,V,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,351,2,175,25,25,25,100,150,22,240,74,1,1,A,Q,E,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,241,74,1,1,A,Q,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,242,74,3,1,A,Q,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BX,384,3,175,25,25,25,100,150,22,243,75,3,1,I,M,S,X,I,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,244,75,3,1,I,M,S,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,245,75,1,1,I,M,S,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,295,2,175,25,25,25,100,150,22,246,76,1,1,A,J,Z,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,247,76,1,1,A,J,Z,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,248,76,4,1,A,J,Z,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BY,487,3,175,25,25,25,100,150,22,249,77,4,1,D,Z,E,V,D,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,250,77,4,1,D,Z,E,V,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,251,77,1,1,D,Z,E,V,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,530,2,175,25,25,25,100,150,22,252,78,1,1,A,F,E,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,253,78,1,1,A,F,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,254,78,1,1,A,F,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,272,2,175,25,25,25,100,150,22,255,79,1,1,A,M,Q,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,256,79,1,1,A,M,Q,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,257,79,1,1,A,M,Q,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,324,2,175,25,25,25,100,150,22,258,80,1,1,A,E,B,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,259,80,1,1,A,E,B,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,260,80,2,1,A,E,B,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AY,423,3,175,25,25,25,100,150,22,261,81,2,1,A,L,O,Z,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,262,81,2,1,A,L,O,Z,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,263,81,3,1,A,L,O,Z,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BX,318,2,175,25,25,25,100,150,22,264,82,3,1,I,V,F,X,I,0
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,265,82,3,1,I,V,F,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,266,82,1,1,I,V,F,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,321,2,175,25,25,25,100,150,22,267,83,1,1,A,D,S,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,268,83,1,1,A,D,S,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,269,83,4,1,A,D,S,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BY,461,2,175,25,25,25,100,150,22,270,84,4,1,N,U,L,R,N,0
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,271,84,4,1,N,U,L,R,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,272,84,1,1,N,U,L,R,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,352,2,175,25,25,25,100,150,22,273,85,1,1,A,M,G,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,274,85,1,1,A,M,G,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,275,85,1,1,A,M,G,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,602,2,175,25,25,25,100,150,22,276,86,1,1,A,B,Z,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,277,86,1,1,A,B,Z,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,278,86,1,1,A,B,Z,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,282,2,175,25,25,25,100,150,22,279,87,1,1,A,B,F,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,280,87,1,1,A,B,F,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,281,87,2,1,A,B,F,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AY,376,2,175,25,25,25,100,150,22,282,88,2,1,A,Q,N,S,A,0
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,283,88,2,1,A,Q,N,S,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,284,88,1,1,A,Q,N,S,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,372,2,175,25,25,25,100,150,22,285,89,1,1,A,H,Z,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,286,89,1,1,A,H,Z,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,287,89,1,1,A,H,Z,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,495,2,175,25,25,25,100,150,22,288,90,1,1,A,M,I,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,289,90,1,1,A,M,I,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,290,90,4,1,A,M,I,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BY,310,3,175,25,25,25,100,150,22,291,91,4,1,O,B,P,M,O,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,292,91,4,1,O,B,P,M,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,293,91,1,1,O,B,P,M,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,321,2,175,25,25,25,100,150,22,294,92,1,1,A,P,E,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,295,92,1,1,A,P,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,296,92,1,1,A,P,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,315,2,175,25,25,25,100,150,22,297,93,1,1,A,N,E,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,298,93,1,1,A,N,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,299,93,1,1,A,N,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,498,3,175,25,25,25,100,150,22,300,94,1,1,A,P,U,X,A,0
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,301,94,1,1,A,P,U,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,302,94,1,1,A,P,U,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,332,2,175,25,25,25,100,150,22,303,95,1,1,A,P,I,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,304,95,1,1,A,P,I,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,305,95,3,1,A,P,I,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BX,502,2,175,25,25,25,100,150,22,306,96,3,1,O,R,D,X,O,0
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,307,96,3,1,O,R,D,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,308,96,1,1,O,R,D,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,376,2,175,25,25,25,100,150,22,309,97,1,1,A,O,I,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,310,97,1,1,A,O,I,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,311,97,4,1,A,O,I,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BY,285,3,175,25,25,25,100,150,22,312,98,4,1,I,J,D,R,I,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,313,98,4,1,I,J,D,R,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,314,98,2,1,I,J,D,R,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AY,422,3,175,25,25,25,100,150,22,315,99,2,1,A,J,G,I,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,316,99,2,1,A,J,G,I,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,317,99,1,1,A,J,G,I,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,445,2,175,25,25,25,100,150,22,318,100,1,1,A,E,O,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,319,100,1,1,A,E,O,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,320,100,3,1,A,E,O,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BX,356,2,175,25,25,25,100,150,22,321,101,3,2,J,D,H,X,J,0
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,322,101,3,2,J,D,H,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,323,101,2,2,J,D,H,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AY,420,3,175,25,25,25,100,150,22,324,102,2,2,A,N,C,R,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,325,102,2,2,A,N,C,R,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,326,102,1,2,A,N,C,R,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,264,2,175,25,25,25,100,150,22,327,103,1,2,A,J,O,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,328,103,1,2,A,J,O,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,329,103,1,2,A,J,O,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,263,2,175,25,25,25,100,150,22,330,104,1,2,A,N,R,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,331,104,1,2,A,N,R,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,332,104,3,2,A,N,R,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BX,271,3,175,25,25,25,100,150,22,333,105,3,2,I,E,O,X,I,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,334,105,3,2,I,E,O,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,335,105,1,2,I,E,O,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,542,2,175,25,25,25,100,150,22,336,106,1,2,A,H,V,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,337,106,1,2,A,H,V,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,338,106,1,2,A,H,V,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,254,2,175,25,25,25,100,150,22,339,107,1,2,A,M,D,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,340,107,1,2,A,M,D,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,341,107,4,2,A,M,D,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BY,308,3,175,25,25,25,100,150,22,342,108,4,2,P,S,U,I,P,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,343,108,4,2,P,S,U,I,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,344,108,4,2,P,S,U,I,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BY,327,3,175,25,25,25,100,150,22,345,109,4,2,O,M,I,Z,O,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,346,109,4,2,O,M,I,Z,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,347,109,1,2,O,M,I,Z,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,324,2,175,25,25,25,100,150,22,348,110,1,2,A,O,S,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,349,110,1,2,A,O,S,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,350,110,1,2,A,O,S,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,298,2,175,25,25,25,100,150,22,351,111,1,2,A,S,Q,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,352,111,1,2,A,S,Q,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,353,111,1,2,A,S,Q,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,432,2,175,25,25,25,100,150,22,354,112,1,2,A,G,H,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,355,112,1,2,A,G,H,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,356,112,1,2,A,G,H,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,298,2,175,25,25,25,100,150,22,357,113,1,2,A,H,B,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,358,113,1,2,A,H,B,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,359,113,3,2,A,H,B,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BX,332,2,175,25,25,25,100,150,22,360,114,3,2,V,O,C,X,V,0
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,361,114,3,2,V,O,C,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,362,114,2,2,V,O,C,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AY,500,3,175,25,25,25,100,150,22,363,115,2,2,A,Q,F,I,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,364,115,2,2,A,Q,F,I,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,365,115,1,2,A,Q,F,I,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,331,2,175,25,25,25,100,150,22,366,116,1,2,A,M,E,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,367,116,1,2,A,M,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,368,116,1,2,A,M,E,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,333,2,175,25,25,25,100,150,22,369,117,1,2,A,M,U,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,370,117,1,2,A,M,U,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,371,117,2,2,A,M,U,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AY,424,3,175,25,25,25,100,150,22,372,118,2,2,A,D,G,B,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,373,118,2,2,A,D,G,B,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,374,118,3,2,A,D,G,B,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BX,227,3,175,25,25,25,100,150,22,375,119,3,2,U,D,O,X,U,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,376,119,3,2,U,D,O,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,377,119,1,2,U,D,O,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,317,2,175,25,25,25,100,150,22,378,120,1,2,A,D,F,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,379,120,1,2,A,D,F,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,380,120,1,2,A,D,F,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,521,2,175,25,25,25,100,150,22,381,121,1,2,A,I,N,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,382,121,1,2,A,I,N,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,383,121,1,2,A,I,N,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,322,2,175,25,25,25,100,150,22,384,122,1,2,A,R,P,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,385,122,1,2,A,R,P,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,386,122,1,2,A,R,P,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,377,2,175,25,25,25,100,150,22,387,123,1,2,A,L,M,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,388,123,1,2,A,L,M,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,389,123,1,2,A,L,M,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,295,2,175,25,25,25,100,150,22,390,124,1,2,A,L,T,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,391,124,1,2,A,L,T,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,392,124,1,2,A,L,T,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,324,2,175,25,25,25,100,150,22,393,125,1,2,A,S,Q,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,394,125,1,2,A,S,Q,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,395,125,2,2,A,S,Q,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AY,560,3,175,25,25,25,100,150,22,396,126,2,2,A,H,J,T,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,397,126,2,2,A,H,J,T,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,398,126,1,2,A,H,J,T,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,340,2,175,25,25,25,100,150,22,399,127,1,2,A,P,M,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,400,127,1,2,A,P,M,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,401,127,1,2,A,P,M,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,376,2,175,25,25,25,100,150,22,402,128,1,2,A,I,V,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,403,128,1,2,A,I,V,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,404,128,1,2,A,I,V,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,253,2,175,25,25,25,100,150,22,405,129,1,2,A,V,M,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,406,129,1,2,A,V,M,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,407,129,4,2,A,V,M,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,BY,260,3,175,25,25,25,100,150,22,408,130,4,2,B,D,R,P,B,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,409,130,4,2,B,D,R,P,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,410,130,1,2,B,D,R,P,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,340,2,175,25,25,25,100,150,22,411,131,1,2,A,I,V,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,412,131,1,2,A,I,V,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,trialselector,0,0,175,25,25,25,100,150,22,413,131,1,2,A,I,V,X,0,0
5.0.6.0,win,12317,20:27:35,41,axcpt,AX,309,2,175,25,25,25,100,150,22,414,132,1,2,A,I,Q,X,A,1
5.0.6.0,win,12317,20:27:35,41,axcpt,ISI_probe,300,0,175,25,25,25,100,150,22,415,132,1,2,A,I,Q,X,0,0
